correction_candidate,anchor,gamma,encoder_variant,base_group,depth,correction_name,rmse,mae,bias,equal_state_rmse,mean_year_rmse,max_year_rmse,direction_accuracy,selection_score
scratch__physical_modis__d1__transition_minus_current,shadow_point_prediction,-2.25,scratch,physical_modis,1,transition_minus_current,253.52023975187572,182.34145863891402,3.8894391111636075,262.2954976376302,252.71426112996056,272.9136221442763,0.8067226890756303,255.51255956783552
modis_pretrained__physical__d2__pools_minus_current,shadow_point_prediction,-1.75,modis_pretrained,physical,2,pools_minus_current,253.2391183421993,184.78586333349375,8.477612091880857,262.93564071388425,252.64403827238428,269.9945709488312,0.7857142857142857,255.5144789176668
modis_pretrained__physical__d2__transition_minus_current,shadow_point_prediction,-0.25,modis_pretrained,physical,2,transition_minus_current,253.40553234254455,183.2108358225058,-0.032066055539304264,262.80369510281855,252.46873123203775,274.2380576316641,0.7983193277310925,255.52087275498633
modis_pretrained__physical__d2__full_minus_base,shadow_point_prediction,2.5,modis_pretrained,physical,2,full_minus_base,252.91186729507012,185.89486000062863,20.420056472472755,264.1801046093594,252.0859065889153,272.5091364491464,0.773109243697479,255.52243644710376
modis_pretrained__physical_modis__d2__current_minus_base,shadow_point_prediction,0.5,modis_pretrained,physical_modis,2,current_minus_base,253.3854303833287,183.2464477571764,-0.21320468721572972,262.8275851421276,252.49558646325102,273.712446436481,0.7941176470588235,255.52350809300899
scratch__physical__d2__pools_minus_base,shadow_point_prediction,0.5,scratch,physical,2,pools_minus_base,253.46177599582285,182.26917296537994,6.941768863789145,262.6482813740559,252.53046980671155,274.238387950979,0.8067226890756303,255.52557579310331
scratch__physical__d2__effect_features_minus_base,shadow_point_prediction,0.5,scratch,physical,2,effect_features_minus_base,253.42033256990769,183.22336258459134,2.0558918796336663,262.8287260351056,252.44680697867764,274.6385758606951,0.8025210084033614,255.52904953839965
modis_pretrained__physical__d1__full_minus_base,shadow_point_prediction,1.0,modis_pretrained,physical,1,full_minus_base,253.33894859724003,183.6431822901032,5.539627677419578,263.0048308293049,252.44103861823203,273.75171429272297,0.7899159663865546,255.53094166050425
modis_pretrained__physical__d1__full_minus_base,shadow_point_prediction,2.5,modis_pretrained,physical,1,full_minus_base,253.24468402287883,184.72076432071853,13.005930837630196,263.16915991944023,252.4673400982379,272.2943966011182,0.7983193277310925,255.53146701585894
scratch__physical__d1__pools_minus_current,shadow_point_prediction,-0.75,scratch,physical,1,pools_minus_current,253.50478689385739,183.24240305141225,3.9342224028601076,262.6233765268562,252.49643614721288,275.0846346379402,0.7983193277310925,255.53234661544596
modis_pretrained__physical__d1__transition_minus_current,shadow_point_prediction,-0.5,modis_pretrained,physical,1,transition_minus_current,253.41269545834754,183.48505697791393,-0.5403911835336173,262.8313888346287,252.48257951493042,274.17454256468756,0.7941176470588235,255.53483981656353
scratch__physical__d1__transition_minus_current,shadow_point_prediction,-0.75,scratch,physical,1,transition_minus_current,253.41958508922335,182.9355871860604,5.637339296628419,262.8256556546871,252.5291463809313,273.7545164580882,0.7983193277310925,255.54849305351627
modis_pretrained__physical__d1__current_minus_base,shadow_point_prediction,1.0,modis_pretrained,physical,1,current_minus_base,253.4096093235223,183.88037950105516,-4.938426080704766,262.87358160457677,252.53086462160837,273.61622710279664,0.7941176470588235,255.5559162183074
modis_pretrained__physical__d1__current_minus_base,shadow_point_prediction,0.75,modis_pretrained,physical,1,current_minus_base,253.426574306157,183.50506609356825,-3.563296501208783,262.860907037355,252.51073306159012,274.0364909635203,0.8025210084033614,255.5561971778148
scratch__physical__d1__transition_minus_current,shadow_point_prediction,-2.75,scratch,physical,1,transition_minus_current,253.37594897809083,183.47260271089274,19.17133145489309,262.7996535440366,252.68510183586613,271.3829848910692,0.8067226890756303,255.5591633340211
modis_pretrained__physical_modis__d2__full_minus_current,shadow_point_prediction,-1.0,modis_pretrained,physical_modis,2,full_minus_current,253.5937844348695,183.36685396207872,-5.337363818947035,262.4539642997968,252.63657513611184,274.6494896976775,0.7983193277310925,255.56952707641187
modis_pretrained__physical__d2__full_minus_current,shadow_point_prediction,-0.75,modis_pretrained,physical,2,full_minus_current,253.5553971571411,183.03506715378018,-4.894657903191451,262.58317174809156,252.5875347841079,274.72069314893724,0.7983193277310925,255.57037521162042
modis_pretrained__physical__d2__full_minus_current,shadow_point_prediction,-1.0,modis_pretrained,physical,2,full_minus_current,253.5958856956729,182.98539194430455,-6.713574616681656,262.4822506414183,252.63671375584966,274.6722329105618,0.8025210084033614,255.57768394715345
scratch__physical_modis__d1__transition_minus_current,shadow_point_prediction,-1.0,scratch,physical_modis,1,transition_minus_current,253.52023268455022,182.44686691324642,2.0409130701166953,262.6694890906686,252.62836093551732,273.8749990569347,0.8067226890756303,255.5845788488216
scratch__physical__d1__pools_minus_current,shadow_point_prediction,-1.25,scratch,physical,1,pools_minus_current,253.59681961964972,183.59288418955117,6.182309179914069,262.60813107966794,252.55392219466495,275.52919815149016,0.7983193277310925,255.58892312840806
scratch__physical_modis__d1__transition_minus_current,shadow_point_prediction,-2.5,scratch,physical_modis,1,transition_minus_current,253.61825717013159,182.43247624980052,4.259144319372989,262.3081992615061,252.82695416166865,272.8457358266077,0.8067226890756303,255.59291694085948
modis_pretrained__physical_modis__d2__full_minus_current,shadow_point_prediction,-0.75,modis_pretrained,physical_modis,2,full_minus_current,253.5923576284551,183.35757892762624,-3.862499804890485,262.6010119425572,252.6248247541394,274.7558384114164,0.7983193277310925,255.60263798840168
modis_pretrained__physical__d2__full_minus_base,shadow_point_prediction,0.25,modis_pretrained,physical,2,full_minus_base,253.45958889013906,183.32222193323517,2.5478886607985247,263.0167837551262,252.4974055571556,274.5614801415021,0.7983193277310925,255.60834177313998
modis_pretrained__physical_modis__d2__full_minus_current,shadow_point_prediction,-1.25,modis_pretrained,physical_modis,2,full_minus_current,253.6818958640231,183.44835253147036,-6.812227833003586,262.3821135818905,252.73861903019895,274.5948478877353,0.8025210084033614,255.6211310850339
modis_pretrained__physical_modis__d2__current_minus_base,shadow_point_prediction,1.5,modis_pretrained,physical_modis,2,current_minus_base,253.40147496752203,183.80075800919738,-1.7637985362055209,263.03482684951825,252.6697804888175,271.9126894021928,0.7773109243697479,255.62688931834495
modis_pretrained__physical__d1__pools_minus_current,shadow_point_prediction,-2.5,modis_pretrained,physical,1,pools_minus_current,253.3336710633055,187.09785124295715,-11.129714940609079,263.2276496067801,252.6331808311892,271.45935509806344,0.773109243697479,255.6320431411451
scratch__physical_modis__d2__effect_features_minus_base,shadow_point_prediction,1.75,scratch,physical_modis,2,effect_features_minus_base,253.4631233516717,182.80470428290425,9.882494943649798,263.1631652065843,252.49069048962133,274.67190135059496,0.8067226890756303,255.64502559988728
modis_pretrained__physical__d1__full_minus_base,shadow_point_prediction,0.75,modis_pretrained,physical,1,full_minus_base,253.47836802451408,183.57575471902288,4.295243817384475,263.0818912268027,252.56064054124496,274.11071956121737,0.7941176470588235,255.64981695426897
modis_pretrained__physical__d1__full_minus_base,shadow_point_prediction,2.75,modis_pretrained,physical,1,full_minus_base,253.35274329616922,185.05063887682934,14.250314697665297,263.3009097636038,252.5955541112038,272.1684583144264,0.7983193277310925,255.6504876167865
modis_pretrained__physical__d1__effect_features_minus_base,shadow_point_prediction,-0.5,modis_pretrained,physical,1,effect_features_minus_base,253.56279106608932,183.3809935934609,0.9450537669227617,262.92034975639575,252.57825071665485,274.9012495774684,0.7899159663865546,255.6560456513073
scratch__physical__d1__pools_minus_current,shadow_point_prediction,-0.5,scratch,physical,1,pools_minus_current,253.60709359948362,183.2939290178482,2.8101790143331273,262.8003288549101,252.61204089944462,275.0556305542781,0.7983193277310925,255.65663923833048
modis_pretrained__physical__d1__current_minus_base,shadow_point_prediction,1.25,modis_pretrained,physical,1,current_minus_base,253.49783610764433,184.38747918960917,-6.313555660200749,262.9978261468547,252.66377063292367,273.21059327807853,0.7899159663865546,255.66431724876674
modis_pretrained__physical__d2__pools_minus_current,shadow_point_prediction,-0.25,modis_pretrained,physical,2,pools_minus_current,253.5278621786099,183.1024642868422,1.6928807879365504,263.0010115575794,252.60358750216594,274.2323757690065,0.7983193277310925,255.6650808542413
modis_pretrained__physical__d1__current_minus_base,shadow_point_prediction,0.5,modis_pretrained,physical,1,current_minus_base,253.54870994035824,183.47278566883588,-2.1881669217128,262.95981857808613,252.60397381195742,274.47131765678296,0.8025210084033614,255.66530306769002
scratch__physical_modis__d2__effect_features_minus_base,shadow_point_prediction,0.5,scratch,physical_modis,2,effect_features_minus_base,253.54620469977007,183.11856834220944,3.2250644390993473,262.99756726585247,252.57647140192347,274.73056835510647,0.8025210084033614,255.66661201682905
modis_pretrained__physical__d2__full_minus_current,shadow_point_prediction,-0.5,modis_pretrained,physical,2,full_minus_current,253.6273011544673,183.17960565320294,-3.075741189701245,262.78523748031563,252.6536778520695,274.85563629544816,0.7941176470588235,255.67337941032991
modis_pretrained__physical_modis__d1__transition_minus_current,shadow_point_prediction,-0.5,modis_pretrained,physical_modis,1,transition_minus_current,253.5870379048957,183.4144569838959,-0.9353814714426041,262.8836686641347,252.63708660558962,274.5662513142332,0.8025210084033614,255.67370776987892
modis_pretrained__physical__d2__pools_minus_base,shadow_point_prediction,0.75,modis_pretrained,physical,2,pools_minus_base,253.62289382929188,183.60154727363206,-2.329634284605528,262.95931854578345,252.5355794235858,275.9951915162452,0.7857142857142857,255.68517140698825
modis_pretrained__physical_modis__d2__pools_minus_current,shadow_point_prediction,-0.75,modis_pretrained,physical_modis,2,pools_minus_current,253.45747262385936,183.28439273675068,-1.0693959056159317,263.14997280134935,252.70786063600644,272.186762084681,0.7941176470588235,255.69319467126863
scratch__physical_modis__d1__transition_minus_current,shadow_point_prediction,-0.75,scratch,physical_modis,1,transition_minus_current,253.61824727969972,182.67902145807886,1.671207861907313,262.83161298684587,252.70661719702716,274.1910529136592,0.8025210084033614,255.69368118581812
modis_pretrained__physical__d2__full_minus_current,shadow_point_prediction,-1.25,modis_pretrained,physical,2,full_minus_current,253.74871296948606,183.03322892181592,-8.532491330171862,262.48259082665965,252.80110014885366,274.7103013483473,0.8067226890756303,255.69527922862136
modis_pretrained__physical_modis__d2__transition_minus_current,shadow_point_prediction,-0.75,modis_pretrained,physical_modis,2,transition_minus_current,253.8370742199588,183.51122242854814,-1.76294270566835,262.11689807683877,252.99278102587556,273.6788390684859,0.7983193277310925,255.69595688565795
modis_pretrained__physical__d2__pools_minus_base,shadow_point_prediction,0.5,modis_pretrained,physical,2,pools_minus_base,253.62330656427847,183.48562408663275,-1.3657254439772966,262.968280955063,252.5716347423886,275.6443666169502,0.7899159663865546,255.69663220650213
scratch__physical_modis__d1__transition_minus_current,shadow_point_prediction,-2.75,scratch,physical_modis,1,transition_minus_current,253.7488876941314,182.5497260789779,4.628849527582372,262.35008033697136,252.971452629443,272.8194288627621,0.8067226890756303,255.7048270886693
modis_pretrained__physical_modis__d2__transition_minus_current,shadow_point_prediction,-1.0,modis_pretrained,physical_modis,2,transition_minus_current,253.9411705144612,183.85676664255638,-2.537954353317522,261.81091965150864,253.1426002723027,273.2657712359414,0.7899159663865546,255.70896523818342
scratch__physical__d2__pools_minus_base,shadow_point_prediction,1.0,scratch,physical,2,pools_minus_base,253.69212776363318,181.5615566861571,13.321445490299123,262.6736794131336,252.80497154221942,274.00266134033683,0.7983193277310925,255.71572662065483
modis_pretrained__physical_modis__d2__full_minus_current,shadow_point_prediction,-0.5,modis_pretrained,physical_modis,2,full_minus_current,253.6776169074494,183.4064003849201,-2.3876357908339347,262.8231302937934,252.70344678853434,274.91383402147255,0.7983193277310925,255.72045272430665
scratch__physical__d1__transition_minus_current,shadow_point_prediction,-0.5,scratch,physical,1,transition_minus_current,253.6084441619467,183.16902473526406,3.9455902768453344,263.0080770882229,252.69004283094148,274.2535584149131,0.7983193277310925,255.72875206076444
