candidate,hierarchy_weight,development_rmse,development_mae,development_bias,development_equal_state_rmse,development_mean_year_rmse,development_max_year_rmse,development_direction_accuracy,selection_score
hier__modis_pretrained__physical__extra__extra,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__extra__ridge100,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__extra__ridge1000,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__extra__xgb1,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__extra__xgb2,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__extra__zero,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__ridge1000__extra,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__ridge1000__ridge100,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__ridge1000__ridge1000,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__ridge1000__xgb1,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__ridge1000__xgb2,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__ridge1000__zero,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__ridge100__extra,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__ridge100__ridge100,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__ridge100__ridge1000,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__ridge100__xgb1,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__ridge100__xgb2,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__ridge100__zero,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__ridge10__extra,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__ridge10__ridge100,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__ridge10__ridge1000,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__ridge10__xgb1,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__ridge10__xgb2,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__ridge10__zero,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__xgb1__extra,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__xgb1__ridge100,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__xgb1__ridge1000,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__xgb1__xgb1,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__xgb1__xgb2,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__physical__xgb1__zero,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__extra__extra,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__extra__ridge100,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__extra__ridge1000,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__extra__xgb1,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__extra__xgb2,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__extra__zero,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__ridge1000__extra,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__ridge1000__ridge100,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__ridge1000__ridge1000,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__ridge1000__xgb1,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__ridge1000__xgb2,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__ridge1000__zero,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__ridge100__extra,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__ridge100__ridge100,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__ridge100__ridge1000,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__ridge100__xgb1,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__ridge100__xgb2,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__ridge100__zero,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__ridge10__extra,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__ridge10__ridge100,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__ridge10__ridge1000,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__ridge10__xgb1,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__ridge10__xgb2,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__ridge10__zero,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__xgb1__extra,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__xgb1__ridge100,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__xgb1__ridge1000,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__xgb1__xgb1,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__xgb1__xgb2,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__history__xgb1__zero,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__physical__extra__extra,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__physical__extra__ridge100,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__physical__extra__ridge1000,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__physical__extra__xgb1,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__physical__extra__xgb2,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__physical__extra__zero,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__physical__ridge1000__extra,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__physical__ridge1000__ridge100,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__physical__ridge1000__ridge1000,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__physical__ridge1000__xgb1,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__physical__ridge1000__xgb2,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__physical__ridge1000__zero,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__physical__ridge100__extra,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__physical__ridge100__ridge100,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__physical__ridge100__ridge1000,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__physical__ridge100__xgb1,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__none__physical__ridge100__xgb2,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
