candidate,architecture,encoder_variant,state_feature_set,state_model,residual_model,period,rows,rmse,mae,bias,equal_state_rmse,mean_year_rmse,max_year_rmse,direction_accuracy,selection_score
hier__modis_pretrained__encoder__ridge10__xgb2,hierarchy,modis_pretrained,encoder,ridge10,xgb2,four_year,476,858.4936064743257,733.5629120380929,404.95366288558955,1010.7216178503791,841.7702928632166,1043.7726208845675,0.5903361344537815,892.3697809155618
hier__modis_pretrained__encoder__ridge10__zero,hierarchy,modis_pretrained,encoder,ridge10,zero,development,238,881.9195012263214,766.2449069396379,169.88290911116,1036.6139693949947,861.287779471582,1050.9331526716558,0.6722689075630253,915.4351878298048
hier__modis_pretrained__encoder__ridge10__zero,hierarchy,modis_pretrained,encoder,ridge10,zero,late,238,843.1269509574612,707.5370450841527,651.3953569358254,995.9469435900761,830.2831251103413,976.8879940193597,0.5042016806722689,878.120992653835
hier__modis_pretrained__encoder__ridge10__zero,hierarchy,modis_pretrained,encoder,ridge10,zero,four_year,476,862.7412885894904,736.8909760118953,410.6391330234926,1016.4838503368514,845.7854522909616,1050.9331526716558,0.5882352941176471,896.9379699516984
hier__modis_pretrained__encoder__xgb1__extra,hierarchy,modis_pretrained,encoder,xgb1,extra,development,238,375.3725085245037,304.20712782004875,-134.5387537500675,357.1942022786597,372.8506343437506,416.28938001442384,0.680672268907563,370.19746341785446
hier__modis_pretrained__encoder__xgb1__extra,hierarchy,modis_pretrained,encoder,xgb1,extra,late,238,506.7275314952244,367.48876936455224,275.66870525600257,615.3366021369183,488.4539645937677,623.3076469605238,0.4957983193277311,529.3114074302837
hier__modis_pretrained__encoder__xgb1__extra,hierarchy,modis_pretrained,encoder,xgb1,extra,four_year,476,445.91328267457015,335.84794859230044,70.56497575296751,503.10378256921103,430.6522994687591,623.3076469605238,0.5882352941176471,456.3956618467776
hier__modis_pretrained__encoder__xgb1__ridge100,hierarchy,modis_pretrained,encoder,xgb1,ridge100,development,238,449.03910225398005,366.8071079798449,-209.7545488261934,421.95618692067535,445.572284059224,501.26299272149987,0.6680672268907563,441.40166887196483
hier__modis_pretrained__encoder__xgb1__ridge100,hierarchy,modis_pretrained,encoder,xgb1,ridge100,late,238,494.86813636638533,387.3533291782536,318.79486867263734,573.0150089672508,490.8957903519928,553.4721070015981,0.5588235294117647,513.4117680130036
hier__modis_pretrained__encoder__xgb1__ridge100,hierarchy,modis_pretrained,encoder,xgb1,ridge100,four_year,476,472.5095701378966,377.08021857904924,54.52015992322199,503.1864585729501,468.2340372056084,553.4721070015981,0.6134453781512605,479.10990901358787
hier__modis_pretrained__encoder__xgb1__ridge1000,hierarchy,modis_pretrained,encoder,xgb1,ridge1000,development,238,399.75048150067437,327.6813410052599,-197.1750678822427,361.3306523855991,396.90935142669707,444.48470439501125,0.6890756302521008,389.4352417034112
hier__modis_pretrained__encoder__xgb1__ridge1000,hierarchy,modis_pretrained,encoder,xgb1,ridge1000,late,238,483.8812378732899,365.0942423589722,286.0317846564678,570.4451985589417,476.58852148949336,560.2810154793731,0.5336134453781513,503.69904894875367
hier__modis_pretrained__encoder__xgb1__ridge1000,hierarchy,modis_pretrained,encoder,xgb1,ridge1000,four_year,476,443.81386854502887,346.3877916821161,44.428358387112574,477.476473196509,436.7489364580952,560.2810154793731,0.6113445378151261,450.4632866861655
hier__modis_pretrained__encoder__xgb1__xgb1,hierarchy,modis_pretrained,encoder,xgb1,xgb1,development,238,379.2854075512001,305.7107865211613,-109.99380399070263,370.16806856358085,377.4396752273849,414.81228479008706,0.6470588235294118,376.5446397233415
hier__modis_pretrained__encoder__xgb1__xgb1,hierarchy,modis_pretrained,encoder,xgb1,xgb1,late,238,524.287842443998,380.87723628132215,289.4113270197945,636.4700724349967,503.99580779040434,648.4463787975146,0.5,547.2603912783493
hier__modis_pretrained__encoder__xgb1__xgb1,hierarchy,modis_pretrained,encoder,xgb1,xgb1,four_year,476,457.56702356915014,343.2940114012417,89.7087615145459,520.6335333463941,440.7177415088946,648.4463787975146,0.5735294117647058,469.12133049839724
hier__modis_pretrained__encoder__xgb1__xgb2,hierarchy,modis_pretrained,encoder,xgb1,xgb2,development,238,379.38237499312083,306.0257146550436,-113.40742944373129,368.84859296603054,377.3784984986878,416.32018986278825,0.6428571428571429,376.24796036274
hier__modis_pretrained__encoder__xgb1__xgb2,hierarchy,modis_pretrained,encoder,xgb1,xgb2,late,238,520.137725096309,377.6540462623961,285.65295936157656,631.1662641644151,500.461419657502,642.1710541315252,0.5042016806722689,542.9757835036338
hier__modis_pretrained__encoder__xgb1__xgb2,hierarchy,modis_pretrained,encoder,xgb1,xgb2,four_year,476,455.233038961247,341.8398804587198,86.12276495892263,516.9236585571823,438.9199590780949,642.1710541315252,0.5735294117647058,466.5774238894428
hier__modis_pretrained__encoder__xgb1__zero,hierarchy,modis_pretrained,encoder,xgb1,zero,development,238,379.25784352188924,305.6567221425834,-108.67023879404181,370.66768390763315,377.4710966243058,414.24177905090556,0.6470588235294118,376.6636168939294
hier__modis_pretrained__encoder__xgb1__zero,hierarchy,modis_pretrained,encoder,xgb1,zero,late,238,526.2804570425849,382.5801281757898,291.72251420605966,638.970978706868,505.82220214747707,651.1322819066903,0.5,549.3385237348787
hier__modis_pretrained__encoder__xgb1__zero,hierarchy,modis_pretrained,encoder,xgb1,zero,four_year,476,458.69795690509994,344.1184251591866,91.52613770600895,522.3401399103183,441.64664938589146,651.1322819066903,0.5735294117647058,470.34567577660243
hier__modis_pretrained__history__extra__extra,hierarchy,modis_pretrained,history,extra,extra,development,238,396.89633818696996,326.3491365304699,-266.7224483692563,372.8879894478391,393.88672355128165,442.6714780988029,0.680672268907563,390.14184734326517
hier__modis_pretrained__history__extra__extra,hierarchy,modis_pretrained,history,extra,extra,late,238,372.21298998824204,279.62543678834703,52.747371548324246,425.9949247653893,368.31887602347433,422.01911327427007,0.6260504201680672,384.68494519133696
hier__modis_pretrained__history__extra__extra,hierarchy,modis_pretrained,history,extra,extra,four_year,476,384.7526563795322,302.9872866594085,-106.98753841046603,400.3230749034594,381.102799787378,442.6714780988029,0.6533613445378151,387.7327968624754
hier__modis_pretrained__history__extra__ridge100,hierarchy,modis_pretrained,history,extra,ridge100,development,238,478.7329446365179,401.80156763558284,-340.3006826205293,452.5455292260703,470.1031015110208,560.5923618133916,0.6764705882352942,470.0286300025317
hier__modis_pretrained__history__extra__ridge100,hierarchy,modis_pretrained,history,extra,ridge100,late,238,348.41298872096144,257.0782773744497,94.6267031702617,379.1154791471874,346.6411382849002,381.73432790940586,0.7016806722689075,355.64564871850257
hier__modis_pretrained__history__extra__ridge100,hierarchy,modis_pretrained,history,extra,ridge100,four_year,476,418.67460096704224,329.4399225050163,-122.83698972513379,417.4482019074376,408.3721198979605,560.5923618133916,0.6890756302521008,415.7923809348706
hier__modis_pretrained__history__extra__ridge1000,hierarchy,modis_pretrained,history,extra,ridge1000,development,238,439.55169548269276,369.0986218414222,-327.4266305938549,410.65540853133604,436.76068140279364,486.2157133234922,0.6470588235294118,431.6298702248788
hier__modis_pretrained__history__extra__ridge1000,hierarchy,modis_pretrained,history,extra,ridge1000,late,238,345.633659863753,255.81475590854947,62.97721372138033,382.3711191344421,343.72348739838935,380.01110293732705,0.6764705882352942,354.34048156508436
hier__modis_pretrained__history__extra__ridge1000,hierarchy,modis_pretrained,history,extra,ridge1000,four_year,476,395.3911479993718,312.4566888749858,-132.22470843623728,396.76538237613687,390.2420844005915,486.2157133234922,0.6617647058823529,394.447440693868
hier__modis_pretrained__history__extra__xgb1,hierarchy,modis_pretrained,history,extra,xgb1,development,238,386.9675401215628,315.12286235389803,-243.29701638447818,360.8423685571124,383.24956875254065,436.76260603061866,0.7016806722689075,379.5067543881947
hier__modis_pretrained__history__extra__xgb1,hierarchy,modis_pretrained,history,extra,xgb1,late,238,384.4851590606038,286.86376266591765,65.67268111330199,442.628218881312,379.0436850807603,443.50082074668313,0.6176470588235294,397.66055552081997
hier__modis_pretrained__history__extra__xgb1,hierarchy,modis_pretrained,history,extra,xgb1,four_year,476,385.72834653781354,300.99331250990787,-88.8121676355881,403.81119046898,381.14662691665046,443.50082074668313,0.6596638655462185,389.1036276153144
hier__modis_pretrained__history__extra__xgb2,hierarchy,modis_pretrained,history,extra,xgb2,development,238,388.68870019645107,316.70656555169165,-246.57659197599895,362.43593223708297,384.9131230523153,438.95748781423794,0.7016806722689075,381.1816139205751
hier__modis_pretrained__history__extra__xgb2,hierarchy,modis_pretrained,history,extra,xgb2,late,238,381.77148007244585,284.9707784384665,62.1242637614724,438.7901805836372,376.66652004369155,438.8902749519358,0.6134453781512605,394.74991519305513
hier__modis_pretrained__history__extra__xgb2,hierarchy,modis_pretrained,history,extra,xgb2,four_year,476,385.24561558641557,300.83867199507904,-92.22616410726327,402.4280231005194,380.7898215480034,438.95748781423794,0.657563025210084,388.4272689553385
hier__modis_pretrained__history__extra__zero,hierarchy,modis_pretrained,history,extra,zero,development,238,386.2880268922876,314.5021255537356,-242.0270714412525,360.1546142034453,382.61388053942096,435.7651565250678,0.7016806722689075,378.83613713186037
hier__modis_pretrained__history__extra__zero,hierarchy,modis_pretrained,history,extra,zero,late,238,385.49897314411857,287.52927599208755,67.8541077545451,444.11427267584463,379.87198024510576,445.4977139159137,0.6092436974789915,398.7460498022969
hier__modis_pretrained__history__extra__zero,hierarchy,modis_pretrained,history,extra,zero,four_year,476,385.89370169484926,301.01570077291154,-87.08648184335372,404.3196961109037,381.24293039226336,445.4977139159137,0.6554621848739496,389.33750747321636
hier__modis_pretrained__history__ridge1000__extra,hierarchy,modis_pretrained,history,ridge1000,extra,development,238,376.8359947297989,305.2861079169648,-139.8133844897383,356.832791747558,374.10211614673767,419.41186806097625,0.6848739495798319,371.1517243384734
hier__modis_pretrained__history__ridge1000__extra,hierarchy,modis_pretrained,history,ridge1000,extra,late,238,504.1714668981051,365.9617319998962,273.1806105989458,611.55169822239,486.22510261666423,619.5443346111573,0.4957983193277311,526.529933658816
hier__modis_pretrained__history__ridge1000__extra,hierarchy,modis_pretrained,history,ridge1000,extra,four_year,476,445.08102349919625,335.6239199584305,66.68361305460375,500.6621220269441,430.16360938170095,619.5443346111573,0.5903361344537815,455.2469446017594
hier__modis_pretrained__history__ridge1000__ridge100,hierarchy,modis_pretrained,history,ridge1000,ridge100,development,238,451.25704889445626,368.896042012756,-214.90315424354065,422.89464209597855,447.4484965200906,505.95291634324707,0.6638655462184874,443.2143091012454
hier__modis_pretrained__history__ridge1000__ridge100,hierarchy,modis_pretrained,history,ridge1000,ridge100,late,238,492.3851939109309,385.3577580153737,316.3146493759414,569.1126964385822,488.5205047279454,550.0907543868392,0.5630252100840336,510.60089724709735
hier__modis_pretrained__history__ridge1000__ridge100,hierarchy,modis_pretrained,history,ridge1000,ridge100,four_year,476,472.26904586243995,377.12690001406486,50.7057475662004,501.3627127943799,467.984500624018,550.0907543868392,0.6134453781512605,478.47132628581943
hier__modis_pretrained__history__ridge1000__ridge1000,hierarchy,modis_pretrained,history,ridge1000,ridge1000,development,238,401.9407655916173,329.4220160199672,-202.36877575544278,362.15371763579634,398.8738596945211,448.43213949488285,0.6890756302521008,391.22727712838804
hier__modis_pretrained__history__ridge1000__ridge1000,hierarchy,modis_pretrained,history,ridge1000,ridge1000,late,238,481.450236361625,363.28677277128685,283.56282762193575,566.6800250508563,474.34758798583186,556.7411306010646,0.5336134453781513,500.9820214399846
hier__modis_pretrained__history__ridge1000__ridge1000,hierarchy,modis_pretrained,history,ridge1000,ridge1000,four_year,476,443.48095175387186,346.354394395627,40.59702593324648,475.5426195353406,436.61072384017643,556.7411306010646,0.6113445378151261,449.77881172081516
hier__modis_pretrained__history__ridge1000__xgb1,hierarchy,modis_pretrained,history,ridge1000,xgb1,development,238,380.3535051591575,306.46053310803416,-115.29756067563721,369.2158779714643,378.30879267806097,417.6946565041235,0.6512605042016807,377.0579202419601
hier__modis_pretrained__history__ridge1000__xgb1,hierarchy,modis_pretrained,history,ridge1000,xgb1,late,238,521.7182915732441,379.35800223034204,286.91535691926055,632.6665949182664,501.7711268416168,644.6546879331523,0.5,544.4685762265929
hier__modis_pretrained__history__ridge1000__xgb1,hierarchy,modis_pretrained,history,ridge1000,xgb1,four_year,476,456.54066886147274,342.9092676691881,85.80889812181162,517.9707447683281,440.03995975983895,644.6546879331523,0.5756302521008403,467.77301056277815
hier__modis_pretrained__history__ridge1000__xgb2,hierarchy,modis_pretrained,history,ridge1000,xgb2,development,238,380.50622976439104,306.7748093803224,-118.70613334948833,367.97199383960407,378.2961371422946,419.24761468254724,0.6470588235294118,376.82014762767017
hier__modis_pretrained__history__ridge1000__xgb2,hierarchy,modis_pretrained,history,ridge1000,xgb2,late,238,517.5810416406028,376.10084062730925,283.15990535585763,627.3775372189164,498.2451382434648,638.3947614413961,0.5042016806722689,540.1961896858967
hier__modis_pretrained__history__ridge1000__xgb2,hierarchy,modis_pretrained,history,ridge1000,xgb2,four_year,476,454.24394633020864,341.4378250038158,82.22688600318465,514.2985331775536,438.2706376928797,638.3947614413961,0.5756302521008403,465.26426588271266
hier__modis_pretrained__history__ridge1000__zero,hierarchy,modis_pretrained,history,ridge1000,zero,development,238,380.30267590043667,306.406671110704,-113.97608668236575,369.6829429295447,378.320241827584,417.1006482276063,0.6470588235294118,377.1521341395005
hier__modis_pretrained__history__ridge1000__zero,hierarchy,modis_pretrained,history,ridge1000,zero,late,238,523.7022758307442,381.05965335904506,289.224840683427,635.1556534569199,503.58841598027334,647.3339585225723,0.5,546.5371552746703
hier__modis_pretrained__history__ridge1000__zero,hierarchy,modis_pretrained,history,ridge1000,zero,four_year,476,457.65390799562357,343.73316223487456,87.62437700053063,519.6576673211586,440.95432890392874,647.3339585225723,0.5735294117647058,468.9799530540836
hier__modis_pretrained__history__ridge100__extra,hierarchy,modis_pretrained,history,ridge100,extra,development,238,385.5094043294613,311.43374583130503,-164.86220996929853,357.21649805480524,381.31203677648455,438.04502044405615,0.6932773109243697,377.3868358725531
