candidate,architecture,encoder_variant,state_feature_set,state_model,residual_model,period,rows,rmse,mae,bias,equal_state_rmse,mean_year_rmse,max_year_rmse,direction_accuracy,selection_score
extra__hier__modis_pretrained__encoder__ridge10__xgb1,hierarchy,modis_pretrained,encoder,ridge10,xgb1,late,238,335.813412451841,255.4719279477609,16.976689078961506,347.50649817866764,335.34561238551976,353.06476124575096,0.6932773109243697,338.6197338669673
extra__hier__modis_pretrained__encoder__ridge10__xgb1,hierarchy,modis_pretrained,encoder,ridge10,xgb1,four_year,476,384.01562728927416,301.9776280678822,-105.67256475771806,411.3585411212319,380.91632190975446,443.04505187191535,0.6638655462184874,390.0765294023837
extra__hier__modis_pretrained__encoder__ridge10__xgb2,hierarchy,modis_pretrained,encoder,ridge10,xgb2,development,238,430.3668705824881,352.841273078811,-234.72658181146917,468.36600575221627,430.15036847618785,443.7996832855077,0.634453781512605,439.8125288483451
extra__hier__modis_pretrained__encoder__ridge10__xgb2,hierarchy,modis_pretrained,encoder,ridge10,xgb2,late,238,336.25053386667196,255.83959453838773,17.187409114110586,347.58020838606114,335.75925585915763,353.92911085380814,0.6932773109243697,338.9601329946407
extra__hier__modis_pretrained__encoder__ridge10__xgb2,hierarchy,modis_pretrained,encoder,ridge10,xgb2,four_year,476,386.1865254126469,304.34043380859936,-108.76958634867928,412.4189111849642,382.95481216767274,443.7996832855077,0.6638655462184874,391.9366935444827
extra__hier__modis_pretrained__encoder__ridge10__zero,hierarchy,modis_pretrained,encoder,ridge10,zero,development,238,425.61794768569507,347.23636563812096,-225.8224426146261,464.661831445798,425.37022745124375,439.8894213083501,0.634453781512605,435.31698856710796
extra__hier__modis_pretrained__encoder__ridge10__zero,hierarchy,modis_pretrained,encoder,ridge10,zero,late,238,336.0173302055939,255.26423381635496,20.269103205357226,348.6907321525508,335.51771142711294,353.8346849000339,0.6932773109243697,339.0607759977129
extra__hier__modis_pretrained__encoder__ridge10__zero,hierarchy,modis_pretrained,encoder,ridge10,zero,four_year,476,383.443792224283,301.250299727238,-102.77666970463443,410.78938903752436,380.4439694391783,439.8894213083501,0.6638655462184874,389.5302357313172
extra__hier__modis_pretrained__encoder__xgb1__extra,hierarchy,modis_pretrained,encoder,xgb1,extra,development,238,311.7373197489803,244.636002397746,-106.75144190764105,304.4435921694687,311.5046036042395,323.5477949438967,0.6974789915966386,309.8557088179172
extra__hier__modis_pretrained__encoder__xgb1__extra,hierarchy,modis_pretrained,encoder,xgb1,extra,late,238,394.37045215719445,283.782686967781,187.10500540718712,457.1798983829791,390.222337596991,447.27127075975915,0.5630252100840336,409.03578507358975
extra__hier__modis_pretrained__encoder__xgb1__extra,hierarchy,modis_pretrained,encoder,xgb1,extra,four_year,476,355.4632259875471,264.2093446827635,40.17678174977303,388.3937179580283,350.86347060061524,447.27127075975915,0.6302521008403361,362.54591013343446
extra__hier__modis_pretrained__encoder__xgb1__ridge100,hierarchy,modis_pretrained,encoder,xgb1,ridge100,development,238,391.32707522521747,323.31982742936043,-182.29774112537908,380.1659349555492,388.4483907874625,435.8269460519894,0.6638655462184874,387.81711904836163
extra__hier__modis_pretrained__encoder__xgb1__ridge100,hierarchy,modis_pretrained,encoder,xgb1,ridge100,late,238,412.5691935408641,318.23810129432314,233.34869823391205,452.6035396810826,409.4376402262766,460.1738031172269,0.680672268907563,421.7948917472719
extra__hier__modis_pretrained__encoder__xgb1__ridge100,hierarchy,modis_pretrained,encoder,xgb1,ridge100,four_year,476,402.0884350881544,320.7789643618419,25.525478554266503,417.9569967308073,398.9430155068696,460.1738031172269,0.6722689075630253,405.2692206034964
extra__hier__modis_pretrained__encoder__xgb1__ridge1000,hierarchy,modis_pretrained,encoder,xgb1,ridge1000,development,238,324.72206735882315,257.2420112199564,-131.06084906607398,310.26265277873154,324.3543928741399,339.80265662888525,0.7100840336134454,321.01529509262946
extra__hier__modis_pretrained__encoder__xgb1__ridge1000,hierarchy,modis_pretrained,encoder,xgb1,ridge1000,late,238,400.8906653776545,303.2105433210946,232.1452780691455,447.95564741266685,400.86966644076716,404.97284991297585,0.6092436974789915,412.65166115218574
extra__hier__modis_pretrained__encoder__xgb1__ridge1000,hierarchy,modis_pretrained,encoder,xgb1,ridge1000,four_year,476,364.7997715300317,280.2262772705255,50.54221450153576,385.3097298007132,362.6120296574535,404.97284991297585,0.6596638655462185,369.38032562955755
extra__hier__modis_pretrained__encoder__xgb1__xgb1,hierarchy,modis_pretrained,encoder,xgb1,xgb1,development,238,304.63424035810016,238.33409464762568,-62.59525201826369,304.6669048333595,304.2069707539242,320.3358065233729,0.7142857142857143,304.53558907587103
extra__hier__modis_pretrained__encoder__xgb1__xgb1,hierarchy,modis_pretrained,encoder,xgb1,xgb1,late,238,405.78660026053706,293.675179714007,200.4507123251712,471.70152961165087,399.9684476299489,468.43746143541955,0.5462184873949579,420.8107944406685
extra__hier__modis_pretrained__encoder__xgb1__xgb1,hierarchy,modis_pretrained,encoder,xgb1,xgb1,four_year,476,358.79296631174475,266.0046371808163,68.92773015345377,397.0669061623686,352.0877091919366,468.43746143541955,0.6302521008403361,366.6851369944486
extra__hier__modis_pretrained__encoder__xgb1__xgb2,hierarchy,modis_pretrained,encoder,xgb1,xgb2,development,238,305.8778561952395,239.7481617679604,-69.30937543378403,304.5058054625646,305.4910698241025,320.86862386630713,0.7100840336134454,305.4381469192865
extra__hier__modis_pretrained__encoder__xgb1__xgb2,hierarchy,modis_pretrained,encoder,xgb1,xgb2,late,238,404.537258210044,292.67340639239035,200.52596099576212,469.83503884445344,399.03524669911235,465.52784156409245,0.5504201680672269,419.48620049091346
extra__hier__modis_pretrained__encoder__xgb1__xgb2,hierarchy,modis_pretrained,encoder,xgb1,xgb2,four_year,476,358.61654743660074,266.2107840801754,65.60829278098902,395.89692426588414,352.2631582616075,465.52784156409245,0.6302521008403361,366.34829435017326
extra__hier__modis_pretrained__encoder__xgb1__zero,hierarchy,modis_pretrained,encoder,xgb1,zero,development,238,304.35590558919375,238.18427990333356,-60.0045153429825,304.89014203149827,303.96728419166897,319.34282997578214,0.7142857142857143,304.3923093503887
extra__hier__modis_pretrained__encoder__xgb1__zero,hierarchy,modis_pretrained,encoder,xgb1,zero,late,238,408.070625209653,295.65526594805334,203.94234427813868,474.60818196830155,402.06337214601007,471.8249657170867,0.5462184873949579,423.20320113340443
extra__hier__modis_pretrained__encoder__xgb1__zero,hierarchy,modis_pretrained,encoder,xgb1,zero,four_year,476,359.9681599989194,266.91977292569345,71.96891446757809,398.8802609175112,353.0153281688395,471.8249657170867,0.6302521008403361,367.95797727104735
extra__hier__modis_pretrained__history__extra__extra,hierarchy,modis_pretrained,history,extra,extra,development,238,336.1129003661364,272.4858485192738,-182.06547844743994,324.4653013481845,336.08870905819305,340.12125616065936,0.7016806722689075,333.1949527846626
extra__hier__modis_pretrained__history__extra__extra,hierarchy,modis_pretrained,history,extra,extra,late,238,362.7380122018479,261.47310632260235,121.7326389110233,414.2827362818244,360.410039069564,401.44014062955677,0.6134453781512605,375.04219993877103
extra__hier__modis_pretrained__history__extra__extra,hierarchy,modis_pretrained,history,extra,extra,four_year,476,349.678957966221,266.9794774209381,-30.16641976820834,372.0940186029089,348.2493740638785,401.44014062955677,0.657563025210084,354.92532714980734
extra__hier__modis_pretrained__history__extra__ridge100,hierarchy,modis_pretrained,history,extra,ridge100,development,238,421.6767236476135,350.38394166348746,-256.26005571517055,408.25514715567743,416.8062947544523,480.7106914674368,0.6764705882352942,417.1037223013392
extra__hier__modis_pretrained__history__extra__ridge100,hierarchy,modis_pretrained,history,extra,ridge100,late,238,374.5220846695493,284.72970295638544,167.28050534931148,404.6940000371396,372.04850329480814,415.02178687098143,0.6932773109243697,381.4466681677616
extra__hier__modis_pretrained__history__extra__ridge100,hierarchy,modis_pretrained,history,extra,ridge100,four_year,476,398.7969728893456,317.5568223099365,-44.48977518292952,406.4784735045413,394.42739902463023,480.7106914674368,0.6848739495798319,399.6249545769657
extra__hier__modis_pretrained__history__extra__ridge1000,hierarchy,modis_pretrained,history,extra,ridge1000,development,238,352.7185179832302,286.4353123965712,-205.94471287618381,335.01575571041553,352.47471405617273,365.5868793733707,0.7016806722689075,348.2318764332622
extra__hier__modis_pretrained__history__extra__ridge1000,hierarchy,modis_pretrained,history,extra,ridge1000,late,238,362.0234530455567,267.92130561166334,166.06882779033344,398.68890017272184,361.9787693382276,367.66657237723985,0.6470588235294118,371.1786439005157
extra__hier__modis_pretrained__history__extra__ridge1000,hierarchy,modis_pretrained,history,extra,ridge1000,four_year,476,357.40126852273113,277.1783090041173,-19.93794254292517,368.2311744645986,357.22674169720017,367.66657237723985,0.6743697478991597,360.06511330181524
extra__hier__modis_pretrained__history__extra__xgb1,hierarchy,modis_pretrained,history,extra,xgb1,development,238,318.0399720491912,249.04127215057002,-138.75853749423393,308.06701457857514,317.5713196520229,334.83054198453374,0.7226890756302521,315.4295695822451
extra__hier__modis_pretrained__history__extra__xgb1,hierarchy,modis_pretrained,history,extra,xgb1,late,238,372.57706626883896,269.6685197744487,134.87730571591834,427.8220182360549,369.0861358633259,419.9692826112756,0.5630252100840336,385.51557165926465
extra__hier__modis_pretrained__history__extra__xgb1,hierarchy,modis_pretrained,history,extra,xgb1,four_year,476,346.3835259726891,259.3548959625094,-1.940615889157803,372.7847668286134,343.3287277576744,419.9692826112756,0.6428571428571429,352.2201366329165
extra__hier__modis_pretrained__history__extra__xgb2,hierarchy,modis_pretrained,history,extra,xgb2,development,238,320.6692261633902,251.60218806555326,-145.3587520504261,309.3891132018854,320.29337959969484,335.8144489196005,0.7184873949579832,317.75523628209015
extra__hier__modis_pretrained__history__extra__xgb2,hierarchy,modis_pretrained,history,extra,xgb2,late,238,371.26928622732703,268.39446188735604,134.94978720451238,425.95089122154445,367.97375763803615,417.33159982641286,0.5714285714285714,384.1158053285587
extra__hier__modis_pretrained__history__extra__xgb2,hierarchy,modis_pretrained,history,extra,xgb2,four_year,476,346.89309268417,259.9983249764546,-5.204482422956872,372.2605170443657,344.1335686188655,417.33159982641286,0.6449579831932774,352.54506775789287
extra__hier__modis_pretrained__history__extra__zero,hierarchy,modis_pretrained,history,extra,zero,development,238,317.01498450906047,248.30434193034648,-136.221911964941,307.03524006876756,316.60986495633756,332.63153202345507,0.7226890756302521,314.4187685108065
extra__hier__modis_pretrained__history__extra__zero,hierarchy,modis_pretrained,history,extra,zero,late,238,374.391072797336,271.07325215136694,138.3138602994413,430.33560130460637,370.7253462898557,422.98807687874427,0.5630252100840336,387.4607732972835
extra__hier__modis_pretrained__history__extra__zero,hierarchy,modis_pretrained,history,extra,zero,four_year,476,346.8913200078809,259.68879704085674,1.045974167250141,373.8043394573442,343.6676056230966,422.98807687874427,0.6428571428571429,352.8136462740507
extra__hier__modis_pretrained__history__ridge1000__extra,hierarchy,modis_pretrained,history,ridge1000,extra,development,238,316.34962905906923,249.60073444123623,-120.79791788559238,306.52381718046615,316.09652971055834,328.74847465008514,0.7100840336134454,313.8299012522907
extra__hier__modis_pretrained__history__ridge1000__extra,hierarchy,modis_pretrained,history,ridge1000,extra,late,238,390.6149886949786,280.8355165684572,179.94669551539667,452.2932789571163,386.6174564258953,442.3580321311142,0.5588235294117647,405.03517819324225
extra__hier__modis_pretrained__history__ridge1000__extra,hierarchy,modis_pretrained,history,ridge1000,extra,four_year,476,355.4273183078285,265.2181255048467,29.57438881490214,386.3457393893866,351.3569930682268,442.3580321311142,0.634453781512605,362.1393422683176
extra__hier__modis_pretrained__history__ridge1000__ridge100,hierarchy,modis_pretrained,history,ridge1000,ridge100,development,238,398.43424404348445,330.0579678423067,-195.95439441583383,385.25793299975595,395.03944173066134,446.94017682786773,0.6722689075630253,394.29146570434654
extra__hier__modis_pretrained__history__ridge1000__ridge100,hierarchy,modis_pretrained,history,ridge1000,ridge100,late,238,408.10124243440555,314.2306979915187,226.11418705481336,446.8358263576971,405.05501830613593,454.8250516748346,0.680672268907563,417.023332383161
extra__hier__modis_pretrained__history__ridge1000__ridge100,hierarchy,modis_pretrained,history,ridge1000,ridge100,four_year,476,403.2967089519876,322.14433291691273,15.079896319489759,417.1845698584803,400.04723001839864,454.8250516748346,0.6764705882352942,405.9563044452135
extra__hier__modis_pretrained__history__ridge1000__ridge1000,hierarchy,modis_pretrained,history,ridge1000,ridge1000,development,238,330.421099480717,262.8663925459248,-144.99347715738162,313.51716050487994,329.97440590804354,347.14980772807627,0.7100840336134454,326.08344134358936
extra__hier__modis_pretrained__history__ridge1000__ridge1000,hierarchy,modis_pretrained,history,ridge1000,ridge1000,late,238,396.3820896693901,298.9308117701822,224.9121755259001,442.1987862715249,396.36130851477594,400.4201412443882,0.6134453781512605,407.83106853127026
extra__hier__modis_pretrained__history__ridge1000__ridge1000,hierarchy,modis_pretrained,history,ridge1000,ridge1000,four_year,476,364.8950972490027,280.89860215805345,39.95934918425925,383.2967365573652,363.1678572114098,400.4201412443882,0.6617647058823529,369.0636970666951
extra__hier__modis_pretrained__history__ridge1000__xgb1,hierarchy,modis_pretrained,history,ridge1000,xgb1,development,238,307.6914620828616,241.1672093020837,-76.76003932320074,304.6838185077718,307.1744176458732,325.00453213254343,0.7142857142857143,306.81029007984205
extra__hier__modis_pretrained__history__ridge1000__xgb1,hierarchy,modis_pretrained,history,ridge1000,xgb1,late,238,401.8758752392193,290.32458015076253,193.26997575643585,466.73319150045256,396.25376572345124,463.2401244039524,0.5588235294117647,416.68467692558556
extra__hier__modis_pretrained__history__ridge1000__xgb1,hierarchy,modis_pretrained,history,ridge1000,xgb1,four_year,476,357.8954141491461,265.7458947264231,58.254968216617584,394.126947384136,351.7140916846622,463.2401244039524,0.6365546218487395,365.40796684177263
extra__hier__modis_pretrained__history__ridge1000__xgb2,hierarchy,modis_pretrained,history,ridge1000,xgb2,development,238,309.18185511197225,242.65956988523504,-83.45393718531768,304.74895436848453,308.71696130897976,325.665628826826,0.7184873949579832,307.9574064753522
