candidate,normal,feature_set,model,selection_years,shrink,log_offset,rmse,mae,bias,equal_state_rmse,mean_year_rmse,max_year_rmse,direction_accuracy,selection_score,protocol
mean5__physical_modis_outlook_broad__ridge_100p0,mean5,physical_modis_outlook_broad,ridge_100p0,2019-2020,0.2,0.052438377903383335,338.59842870519014,266.68939913980654,27.071334985961194,367.6013600818566,338.2874165086988,352.7967153716295,0.6680672268907563,345.771408500234,select_2019_2020_test_2021_2022
weighted3__history__ridge_100p0,weighted3,history,ridge_100p0,2019-2020,0.8,-0.02854210476824015,347.20749150450916,262.92757107530224,0.6137332146265654,342.26983460161523,346.50224280976704,368.6209653012471,0.6428571428571429,345.7967651051002,select_2019_2020_test_2021_2022
median5__physical_modis_outlook_broad__ridge_100p0,median5,physical_modis_outlook_broad,ridge_100p0,2019-2020,1.1,-0.1,349.94043373833557,274.92887883633125,21.029196636896646,340.14242476328553,343.29546723387546,411.1668849415492,0.6134453781512605,345.829689868458,select_2019_2020_test_2021_2022
trend5__history__ridge_1000p0,trend5,history,ridge_1000p0,2019-2020,1.1,-0.04592230227863732,344.977671231526,253.33081621704284,-9.77316560316652,349.4908186427829,343.9000971701722,371.14558880957867,0.7142857142857143,345.8365645690018,select_2019_2020_test_2021_2022
median5__physical_modis__ridge_1000p0,median5,physical_modis,ridge_1000p0,2019-2020,1.1,-0.04964595307404471,348.7922048502715,277.27620053148013,5.733170216683401,340.9014827541364,344.9418356881344,396.6248324705754,0.6176470588235294,345.85693203570344,select_2019_2020_test_2021_2022
mean5__history__state_ridge_100p0,mean5,history,state_ridge_100p0,2019-2020,1.2,0.050206199739261825,338.76002407911494,265.91780699173114,25.714221081976568,367.4190352609484,338.66845516847036,346.5444559229334,0.6974789915966386,345.9018846469122,select_2019_2020_test_2021_2022
mean5__physical_modis_outlook__xgb_1p0,mean5,physical_modis_outlook,xgb_1p0,2019-2020,0.4,0.019660459169246268,338.86408188821486,266.8844125179042,27.795270987440148,368.04666967790376,338.05882445519444,361.4061412585189,0.6596638655462185,345.958414477382,select_2019_2020_test_2021_2022
ewma5__physical__ridge_1000p0,ewma5,physical,ridge_1000p0,2019-2020,0.7,-0.007799121468808522,336.47235301093224,262.10290188939064,6.896596369274211,375.09480874513054,336.4719080505356,337.0191132637027,0.6848739495798319,346.1278557043827,select_2019_2020_test_2021_2022
trend5__history__state_ridge_100p0,trend5,history,state_ridge_100p0,2019-2020,0.4,-0.08500376972816369,344.828256574629,266.4276741092296,-11.57609131873234,350.90683576884317,344.110976756469,366.3407362694969,0.5714285714285714,346.16858141864253,select_2019_2020_test_2021_2022
mean5__physical_modis__ridge_1000p0,mean5,physical_modis,ridge_1000p0,2019-2020,0.4,0.0385455385203895,338.84459009991957,264.14134864943946,24.984151337977195,368.32603803984773,338.714223933898,348.112667679528,0.7058823529411765,346.1823605433962,select_2019_2020_test_2021_2022
mean5__physical_modis_outlook_broad__xgb_1p0,mean5,physical_modis_outlook_broad,xgb_1p0,2019-2020,0.4,0.019691415843269097,339.0861622006718,267.0524494639938,27.89314173867905,368.52727988322465,338.27797348774925,361.6753675520876,0.6596638655462185,346.2443944430794,select_2019_2020_test_2021_2022
mean5__modis__ridge_1000p0,mean5,modis,ridge_1000p0,2019-2020,0.8,-0.0060363295517581825,339.2519979358299,257.7742081414448,20.47120200993771,370.6503932737075,336.0305742173961,382.6714500086945,0.6596638655462185,346.29624084069087,select_2019_2020_test_2021_2022
weighted3__physical__state_ridge_100p0,weighted3,physical,state_ridge_100p0,2019-2020,0.7,-0.05289231452597467,335.46610748083606,257.73450328340806,3.6847431299282705,379.0003365880307,335.4659694871444,335.77024632516685,0.6596638655462185,346.3496302592118,select_2019_2020_test_2021_2022
ewma5__physical_modis__huber_10p0,ewma5,physical_modis,huber_10p0,2019-2020,0.3,-0.03397042767394282,338.0838483639754,253.70214276344993,17.20820274972428,377.0978828006791,332.38224567302865,394.2104858707727,0.6428571428571429,346.4119563004146,select_2019_2020_test_2021_2022
mean5__physical_modis_outlook__ridge_100p0,mean5,physical_modis_outlook,ridge_100p0,2019-2020,0.2,0.05299098868309166,339.4489938429224,267.7006821712754,27.181887421779933,367.936125519936,339.2034670807727,352.1118884155256,0.6638655462184874,346.5093950716384,select_2019_2020_test_2021_2022
mean5__physical_modis_outlook__state_ridge_100p0,mean5,physical_modis_outlook,state_ridge_100p0,2019-2020,0.5,-0.0035149760774612236,341.1841489770538,269.3835087149128,29.000853503748754,364.04639723934025,339.7457539758582,371.04185866273673,0.6890756302521008,346.5401122923265,select_2019_2020_test_2021_2022
median5__physical_modis__xgb_2p0,median5,physical_modis,xgb_2p0,2019-2020,0.5,0.06642258023501794,341.4755207339743,263.34330827079464,18.967063964273148,363.78069083332593,339.66175931647246,374.81030862619,0.5756302521008403,346.5983729044367,select_2019_2020_test_2021_2022
ewma5__modis__xgb_2p0,ewma5,modis,xgb_2p0,2019-2020,0.5,0.021550485875042432,341.0593958986501,274.3113780396864,24.588961637227953,363.9387953684092,340.35303504595566,362.2921112744257,0.6554621848739496,346.6026555529163,select_2019_2020_test_2021_2022
trend5__history__extra_3p0,trend5,history,extra_3p0,2019-2020,0.6,-0.1,347.8872519626425,263.85332511782593,17.693933777985418,345.26850087084017,345.66524284215586,384.9218342503828,0.5336134453781513,346.6770619095703,select_2019_2020_test_2021_2022
mean5__outlook_only__extra_3p0,mean5,outlook_only,extra_3p0,2019-2020,0.2,0.05221201141550042,340.13335193298303,268.49285732136093,28.21120994008363,366.7715680937144,339.77357928979194,355.4136532592446,0.680672268907563,346.7029628123681,select_2019_2020_test_2021_2022
ewma5__physical__huber_10p0,ewma5,physical,huber_10p0,2019-2020,0.8,-0.03303738662854424,337.8862304650884,263.1546157676012,15.969310138855288,374.8910638794189,336.3757119954106,368.2894256227436,0.6386554621848739,346.7598092012515,select_2019_2020_test_2021_2022
median5__physical__state_ridge_100p0,median5,physical,state_ridge_100p0,2019-2020,0.5,0.00944353774247783,338.2645436746944,265.1582801226464,20.69541131796015,374.23734301932984,337.84338494239023,354.717885175498,0.6932773109243697,347.1524538277772,select_2019_2020_test_2021_2022
ewma5__physical_modis_outlook_broad__huber_10p0,ewma5,physical_modis_outlook_broad,huber_10p0,2019-2020,0.6,-0.06978263098014008,339.4661216976944,261.4665468906915,-3.1703561271851486,372.6701179770599,337.2331558523956,376.1053358055156,0.6848739495798319,347.2088793062111,select_2019_2020_test_2021_2022
trend5__outlook_only__extra_3p0,trend5,outlook_only,extra_3p0,2019-2020,1.2,-0.08669338827724865,347.8538644744173,264.43373054623675,-9.668234623527932,346.7375386439377,346.89835600621853,372.6634803018471,0.5966386554621849,347.33590589974773,select_2019_2020_test_2021_2022
weighted3__physical_modis_outlook_broad__huber_10p0,weighted3,physical_modis_outlook_broad,huber_10p0,2019-2020,0.5,-0.08191799078567652,342.2180775510831,264.7071581312361,-3.7499833458714114,364.38590345974984,340.62342424934525,373.621840202383,0.6554621848739496,347.3613707028153,select_2019_2020_test_2021_2022
median5__outlook_only__extra_3p0,median5,outlook_only,extra_3p0,2019-2020,1.2,-0.1,348.69457764133193,273.74578571819023,-6.713419747832364,346.5433708484434,345.7450818632756,391.0026430417542,0.592436974789916,347.41940199859573,select_2019_2020_test_2021_2022
weighted3__history__xgb_1p0,weighted3,history,xgb_1p0,2019-2020,1.0,-0.007929725949462726,343.47147943617625,249.94483772147123,10.592730741778142,359.564194735317,343.19303519324444,357.02046376561805,0.6554621848739496,347.4250472002285,select_2019_2020_test_2021_2022
mean5__modis__huber_10p0,mean5,modis,huber_10p0,2019-2020,0.3,-0.07503289065262891,339.6887274834222,251.1840787449367,21.43871090896905,377.6360534853816,332.8907539606816,400.5086325638709,0.680672268907563,347.4760656032269,select_2019_2020_test_2021_2022
mean5__physical_modis_outlook__xgb_2p0,mean5,physical_modis_outlook,xgb_2p0,2019-2020,0.4,0.02008278111793083,340.0486696376871,267.49540101673705,28.046648018061013,370.5381455041541,339.2797798653276,362.1342913870317,0.6554621848739496,347.47881616121396,select_2019_2020_test_2021_2022
mean5__physical_modis_outlook_broad__xgb_2p0,mean5,physical_modis_outlook_broad,xgb_2p0,2019-2020,0.4,0.020133329337811968,340.1335738834951,267.57506220541154,28.063167081678767,370.8310630194452,339.3505669468582,362.41657647614034,0.6554621848739496,347.6121944333234,select_2019_2020_test_2021_2022
median5__modis__huber_10p0,median5,modis,huber_10p0,2019-2020,0.2,-0.07475805220181563,342.7159943599457,261.23717019127,16.978507230089924,366.33514629730433,338.846857773495,390.1991680151498,0.5840336134453782,347.65349819767266,select_2019_2020_test_2021_2022
mean5__outlook_only__state_ridge_100p0,mean5,outlook_only,state_ridge_100p0,2019-2020,0.3,0.039805438540990314,341.4844222844752,269.1065329570109,30.3759246455056,367.4939440744448,340.28466272731623,368.88464481679375,0.6554621848739496,347.6868628426779,select_2019_2020_test_2021_2022
trend5__physical_modis_outlook__state_ridge_100p0,trend5,physical_modis_outlook,state_ridge_100p0,2019-2020,1.1,-0.1,347.10687603515953,263.1917284458514,118.54041476932183,350.46512333595365,346.8060615804153,361.25386563393135,0.6302521008403361,347.871234246672,select_2019_2020_test_2021_2022
median5__modis__ridge_100p0,median5,modis,ridge_100p0,2019-2020,0.2,-0.016234534081520594,342.03113928112055,262.89201953453687,20.191923745814005,369.2896752199276,338.6343313124536,386.7185272037094,0.592436974789916,347.9965712736556,select_2019_2020_test_2021_2022
mean5__history__huber_10p0,mean5,history,huber_10p0,2019-2020,0.5,0.07070262098893043,340.4909815407915,273.0088085886607,24.676570922640458,370.8579511970483,340.1724117333895,354.8978593021728,0.6680672268907563,348.0030815030052,select_2019_2020_test_2021_2022
mean5__physical_modis_outlook_broad__extra_3p0,mean5,physical_modis_outlook_broad,extra_3p0,2019-2020,0.2,0.04954954630947694,341.53560255002986,270.3555839387452,28.076448572246544,367.68031037589896,341.2903428192119,354.2313515726592,0.680672268907563,348.01046457379266,select_2019_2020_test_2021_2022
mean5__physical_modis__ridge_100p0,mean5,physical_modis,ridge_100p0,2019-2020,0.3,0.0457551436033856,340.3458667438265,265.7252695915944,27.332123227268113,372.43226800218133,338.9815358453838,369.4253753783872,0.6554621848739496,348.0263843338046,select_2019_2020_test_2021_2022
trend5__outlook_only__state_ridge_100p0,trend5,outlook_only,state_ridge_100p0,2019-2020,0.5,-0.086975046916185,344.46721532154714,263.4749515071967,-10.021234138055087,358.9044441873091,344.3103511859199,354.70479670309993,0.592436974789916,348.0373065040808,select_2019_2020_test_2021_2022
mean5__history__ridge_1000p0,mean5,history,ridge_1000p0,2019-2020,0.4,0.06811776797961959,340.0230880905818,266.9568977505877,28.873733486145955,372.48997612246967,339.8046595586022,351.9904618267314,0.6680672268907563,348.08520296555884,select_2019_2020_test_2021_2022
trend5__outlook_only__xgb_2p0,trend5,outlook_only,xgb_2p0,2019-2020,0.5,-0.09951372846309983,345.47066469497247,261.98500767214,-11.089356122915055,356.62562069627666,344.83353632850617,365.80524078863385,0.5756302521008403,348.10012160368194,select_2019_2020_test_2021_2022
mean5__outlook_only__xgb_2p0,mean5,outlook_only,xgb_2p0,2019-2020,0.4,0.02190878086824046,340.57491428867223,267.56795528199325,28.629126343223426,371.4660123233362,339.85265718482646,362.02118548846613,0.6554621848739496,348.1171245213768,select_2019_2020_test_2021_2022
mean5__history__state_ridge_100p0,mean5,history,state_ridge_100p0,2019-2020,1.1,0.05275794685154474,340.9590944649363,267.6198840459912,26.699639661726827,370.1829784006217,340.8697659031754,348.6740462328274,0.6848739495798319,348.2427333084174,select_2019_2020_test_2021_2022
trend5__physical_modis_outlook__xgb_1p0,trend5,physical_modis_outlook,xgb_1p0,2019-2020,0.7,-0.1,347.79014950432145,256.89319746562325,67.02279621547524,354.1744948059154,343.34080051772804,398.7942295558311,0.5252100840336135,348.27389858307157,select_2019_2020_test_2021_2022
mean5__physical_modis_outlook__extra_3p0,mean5,physical_modis_outlook,extra_3p0,2019-2020,0.2,0.04991973624897541,341.9490826533054,270.7520588167327,28.214237088277343,368.1148171250193,341.70415002661935,354.64435798564136,0.680672268907563,348.42928311456234,select_2019_2020_test_2021_2022
trend5__physical_modis__ridge_1000p0,trend5,physical_modis,ridge_1000p0,2019-2020,0.5,-0.1,352.74311998613916,259.07817808319254,118.28061147791315,340.8088073857023,347.91572390207295,406.0737651281349,0.634453781512605,348.5526928150134,select_2019_2020_test_2021_2022
ewma5__physical_modis__xgb_1p0,ewma5,physical_modis,xgb_1p0,2019-2020,0.9,0.024498532745023765,345.21092672861363,281.7673383059321,22.249083419663545,359.8529022216911,343.9838353936291,373.06484157837,0.6386554621848739,348.56464776813687,select_2019_2020_test_2021_2022
median5__physical__ridge_100p0,median5,physical,ridge_100p0,2019-2020,0.9,-0.0013778312368070112,340.1324106885332,270.932990828178,4.36243923570826,374.6539292563914,339.3455970802432,362.46750320941567,0.6554621848739496,348.56608692842525,select_2019_2020_test_2021_2022
median5__physical__huber_10p0,median5,physical,huber_10p0,2019-2020,0.5,-0.044366648998783294,343.4308074511048,273.2676406940717,19.353304101797203,366.5701337526115,341.60164122548406,376.99992110704744,0.5756302521008403,348.7583474700763,select_2019_2020_test_2021_2022
median5__outlook_only__huber_10p0,median5,outlook_only,huber_10p0,2019-2020,0.7,-0.08510647589236092,353.0789668618408,271.5399686236381,10.858164011642351,340.1764743092518,348.71994138138444,404.02960891960646,0.6008403361344538,348.76358735357945,select_2019_2020_test_2021_2022
trend5__physical_modis_outlook_broad__state_ridge_100p0,trend5,physical_modis_outlook_broad,state_ridge_100p0,2019-2020,1.0,-0.1,349.0074189204185,265.91393646674936,101.30063605994364,348.80843672327404,348.2647669622294,371.02065750152826,0.6050420168067226,348.7720103815851,select_2019_2020_test_2021_2022
median5__physical__xgb_1p0,median5,physical,xgb_1p0,2019-2020,1.1,0.058844152721948595,344.6626924636588,266.31619085720763,11.760859265344925,363.63210562846325,342.69528889551236,379.4690641316769,0.5672268907563025,348.9131948628233,select_2019_2020_test_2021_2022
weighted3__modis__ridge_100p0,weighted3,modis,ridge_100p0,2019-2020,0.2,-0.0518048432447039,345.94137896564297,267.01779656987304,5.32142257456098,359.62237243124065,344.8510876615054,372.29493978410903,0.5504201680672269,349.089054506008,select_2019_2020_test_2021_2022
trend5__physical_modis_outlook__xgb_2p0,trend5,physical_modis_outlook,xgb_2p0,2019-2020,0.7,-0.1,347.9051183167102,258.4324556881819,54.911678525676756,356.710718470573,344.36697290218126,393.8579753688159,0.5252100840336135,349.22198200154367,select_2019_2020_test_2021_2022
trend5__physical_modis_outlook_broad__xgb_1p0,trend5,physical_modis_outlook_broad,xgb_1p0,2019-2020,0.7,-0.1,348.62563007335893,257.61504128246327,65.86501077673857,355.3645115881083,344.31671299959436,398.95947183552295,0.5210084033613446,349.23312118360514,select_2019_2020_test_2021_2022
trend5__physical_modis_outlook__huber_10p0,trend5,physical_modis_outlook,huber_10p0,2019-2020,0.4,-0.09853954117304442,343.853549688103,260.7366272646272,-14.336458781731716,367.06702360549446,342.2288081105318,375.6160292041406,0.6470588235294118,349.2507327730581,select_2019_2020_test_2021_2022
median5__physical_modis__state_ridge_100p0,median5,physical_modis,state_ridge_100p0,2019-2020,1.0,-0.042478067160643916,341.5293756274,270.44396376880894,14.108859083735823,373.26579483193007,341.12018569247016,357.83345376237156,0.634453781512605,349.3611829448001,select_2019_2020_test_2021_2022
mean5__history__extra_3p0,mean5,history,extra_3p0,2019-2020,0.3,0.04972145580943249,342.78333850608726,270.68973764822795,29.091699405608825,369.47517378720175,342.48274067067615,356.83507497841913,0.6764705882352942,349.3811478675131,select_2019_2020_test_2021_2022
ewma5__physical__ridge_100p0,ewma5,physical,ridge_100p0,2019-2020,0.7,0.0070669484905450265,339.55966711136017,269.14488301075374,5.039058737616411,379.018450190692,339.470515470616,347.25104597258013,0.6764705882352942,349.4020749710071,select_2019_2020_test_2021_2022
ewma5__modis__xgb_1p0,ewma5,modis,xgb_1p0,2019-2020,0.6,0.016434977759074654,342.3905956560593,273.78322433397153,25.964179145289158,371.0527029738352,341.9664450983463,359.0037694337806,0.6680672268907563,349.450084846075,select_2019_2020_test_2021_2022
trend5__history__xgb_1p0,trend5,history,xgb_1p0,2019-2020,0.7,-0.06019579583396964,351.9666031643894,259.851091078227,-5.4326395451667135,343.2373679448246,350.7602694250888,379.875954818325,0.6428571428571429,349.4827109246731,select_2019_2020_test_2021_2022
